participantId,householdSize,haveKids,age,educationLevel,interestGroup,joviality,educationScale,amount_sum,amount_count,Wage_sum,Wage_count,Education_sum,Education_count,Food_sum,Food_count,Food_mean,Recreation_sum,Recreation_count,Recreation_mean,Shelter_sum,Shelter_mean,Shelter_count,apartmentId,rentalCost,loc_apart,bd_apart,employerId,loc_job,bd_job,pubs_count,resto_count,sent_message,last_activity
64,3,1,52,HighSchoolOrCollege,I,0.330606159,2,47197.35892160901,2542,70725.57180575699,645,-204.99912029105582,16.0,-6604.581066761732,1340,-4.928791840866964,-5541.194741675047,525.0,-10.554656650809614,-11177.437955420135,-698.5898722137584,16.0,320,698.59,POINT (-486.82641406796574 1855.0243750092998),43.0,427,POINT (-885.2966139548657 1555.9764946386085),315.0,525.0,749,6876.0,2023-05-25 00:00:00+00:00
65,3,1,23,HighSchoolOrCollege,I,0.498178653,2,48303.91366151717,1780,69813.41786220523,324,-204.99912029105582,16.0,-3821.2064311879453,900,-4.245784923542161,-6305.860693788922,524.0,-12.034085293490309,-11177.437955420135,-698.5898722137584,16.0,365,698.59,POINT (967.0498054893425 343.3889251176581),1039.0,441,POINT (-81.95690431663532 1423.077479497391),241.0,524.0,275,9122.0,2023-05-25 00:00:00+00:00
66,3,1,51,Bachelors,J,0.773765426,3,62116.88689133001,1935,98061.42628629484,325,-204.99912029105582,16.0,-5443.49676616307,900,-6.048329740181189,-11509.359274715298,678.0,-16.975456157397193,-18786.684233795404,-1174.1677646122127,16.0,190,1174.17,POINT (-1021.5011386286116 1340.518679223127),952.0,426,POINT (-904.2325319573049 1335.9506479412894),256.0,678.0,191,8090.0,2023-05-25 00:00:00+00:00
67,3,1,19,HighSchoolOrCollege,C,0.438788793,2,49614.64083901073,2332,69665.73424783921,645,-204.99912029105582,16.0,-5936.566342293276,1347,-4.407250439712899,-2731.386606976634,308.0,-8.86813833433972,-11178.141339267508,-698.6338337042192,16.0,33,698.63,POINT (1749.5557672904667 5245.7527151363665),469.0,396,POINT (868.902110395577 4390.34074468453),590.0,308.0,678,9335.0,2023-05-25 00:00:00+00:00
68,3,1,42,HighSchoolOrCollege,G,0.519538618,2,46247.254999846366,2364,67691.25246798225,645,-204.99912029105582,16.0,-6054.807612964083,1322,-4.580036015857854,-3960.373368857214,365.0,-10.85033799686908,-11223.817366023537,-701.4885853764711,16.0,109,701.49,POINT (-1459.3383959982882 876.0742311345832),334.0,408,POINT (412.9860808984934 1033.1806025214216),516.0,365.0,661,8728.0,2023-05-25 00:00:00+00:00
69,3,1,24,Bachelors,B,0.743901318,3,34468.43463905431,2832,64957.58757176052,644,-204.99912029105582,16.0,-7207.431318126041,1714,-4.205035774869335,-5869.96116042658,442.0,-13.280455114087285,-17206.761333862538,-1075.4225833664086,16.0,192,1075.42,POINT (537.5487781075327 4325.595357065675),361.0,440,POINT (448.79913987469365 4328.78174286464),644.0,442.0,722,14173.0,2023-05-25 00:00:00+00:00
70,3,1,49,HighSchoolOrCollege,D,0.72544679,2,14705.101472404998,1702,39949.14900193959,324,-204.99912029105582,16.0,-4611.0318888619895,900,-5.12336876540221,-6885.22862418786,446.0,-15.437732341228386,-13542.787896193688,-846.4242435121055,16.0,74,846.42,POINT (2233.214439882725 4053.359048843635),377.0,403,POINT (2026.3999572104358 4142.402774048681),1023.0,446.0,232,13883.0,2023-05-25 00:00:00+00:00
71,3,1,59,Bachelors,J,0.947066909,3,12935.260833519222,2506,39986.061336470644,645,-204.99912029105582,16.0,-6708.459261142356,1344,-4.99141314073092,-6594.554225324321,485.0,-13.59701902128726,-13542.787896193688,-846.4242435121055,16.0,322,846.42,POINT (2233.214439882725 4053.359048843635),377.0,405,POINT (1535.4111740520664 4021.741043075247),982.0,485.0,648,15934.0,2023-05-25 00:00:00+00:00
72,3,1,21,Bachelors,B,0.218744284,3,138973.21742299106,2004,159976.77640963485,646,-608.0860728582386,16.0,-4313.064202494746,924,-4.667818400968339,-6687.379484060058,402.0,-16.635272348408105,-9395.029227230732,-587.1893267019208,16.0,1269,587.19,POINT (-501.2049745494901 6212.625748319062),264.0,834,POINT (-2380.139484985013 2944.7204566724226),869.0,402.0,468,7216.0,2023-05-25 00:05:00+00:00
73,3,1,32,Bachelors,H,0.381370977,3,83935.65291199129,2458,106800.56729283009,646,-204.99912029105582,16.0,-6312.130679259518,1320,-4.78191718125721,-5111.11894181513,460.0,-11.111128134380717,-11236.665639473098,-702.2916024670686,16.0,73,702.29,POINT (-1340.7911019175422 2119.6917523263082),122.0,388,POINT (611.8427226577171 2550.7250184246723),986.0,460.0,690,7193.0,2023-05-25 00:00:00+00:00
74,3,1,48,HighSchoolOrCollege,B,0.904601349,2,3427.8925926239863,2615,28117.896427507618,645,-608.0860728582386,16.0,-6676.828491673015,1383,-4.827786328035441,-7767.607675967305,555.0,-13.995689506247396,-9637.481594385074,-602.3425996490671,16.0,1085,602.34,POINT (12.631829182070042 5340.500579439835),713.0,425,POINT (-328.8906021165615 1795.1079117198856),946.0,555.0,683,14402.0,2023-05-25 00:00:00+00:00
75,2,0,59,HighSchoolOrCollege,A,0.791342831,2,15150.333599965865,1765,43557.676837715895,324,0.0,0.0,-4883.618067108561,900,-5.42624229678729,-8892.65011924421,525.0,-16.93838117951278,-14631.075051397262,-914.4421907123289,16.0,325,914.44,POINT (1250.452126424467 4840.237968877947),519.0,402,POINT (1004.1152674725888 4462.540163068401),717.0,525.0,211,14387.0,2023-05-25 00:00:00+00:00
76,2,0,34,HighSchoolOrCollege,I,0.362917704,2,46937.203858810375,1935,67084.90336922728,646,0.0,0.0,-4495.2714321570065,900,-4.9947460357300075,-4415.762438786796,373.0,-11.83850519781983,-11236.665639473098,-702.2916024670686,16.0,76,702.29,POINT (-1328.614452264042 2167.516377015989),122.0,423,POINT (650.4125958509642 1744.50624697462),304.0,373.0,468,6864.0,2023-05-25 00:00:00+00:00
77,2,0,20,HighSchoolOrCollege,C,0.621716267,2,44305.23806203844,2026,66753.21886695201,557,0.0,0.0,-4366.676922897938,829,-5.267402802048177,-6756.851792234147,624.0,-10.828288128580365,-11324.45208978148,-707.7782556113425,16.0,134,707.78,POINT (1999.4807201499916 5322.478792532552),237.0,427,POINT (-885.2966139548657 1555.9764946386085),315.0,624.0,448,8577.0,2023-05-25 00:00:00+00:00
78,2,0,24,Graduate,B,0.188638917,4,176876.2914622514,1870,197047.8910860025,325,0.0,0.0,-5156.311656832981,1196,-4.3112973719339305,-5607.453156915131,333.0,-16.83919866941481,-9407.834810002967,-587.9896756251854,16.0,641,587.99,POINT (-2504.3540381962953 2481.628836470987),777.0,850,POINT (-2364.178807858101 5198.1957151603365),485.0,333.0,135,5831.0,2023-05-25 00:00:00+00:00
79,2,0,56,HighSchoolOrCollege,C,0.03403389,2,71107.09598860914,1706,86442.5816932032,645,0.0,0.0,-4025.607010391701,938,-4.291691908733156,-1902.0438841993976,107.0,-17.776111067284088,-9407.834810002967,-587.9896756251854,16.0,764,587.99,POINT (-2442.6000759118815 2438.3864739217074),1008.0,847,POINT (-1680.9362530924764 4258.263943913515),917.0,107.0,444,1881.0,2023-05-25 00:00:00+00:00
80,2,0,59,HighSchoolOrCollege,E,0.40138993,2,46197.44776714972,2276,66117.56930993198,645,0.0,0.0,-5908.907904653666,1341,-4.40634444791474,-2657.4993982443184,274.0,-9.698902913300433,-11353.714239884275,-709.6071399927672,16.0,28,709.61,POINT (1910.8047260903031 5326.192433295153),846.0,441,POINT (-81.95690431663532 1423.077479497391),241.0,274.0,668,7192.0,2023-05-25 00:00:00+00:00
81,2,0,27,Graduate,D,0.871320255,4,54197.0486339852,2459,84631.1489445773,645,0.0,0.0,-5809.408301171298,1326,-4.3811525649858964,-6686.993996407756,472.0,-14.167360161880838,-17937.698013013036,-1121.1061258133147,16.0,257,1121.11,POINT (593.9684897030291 3555.941753443666),931.0,437,POINT (660.2070252315734 3610.994566867167),511.0,472.0,648,15283.0,2023-05-25 00:00:00+00:00
82,2,0,40,Graduate,H,0.955760648,4,60355.06346302465,2986,92695.64493593211,632,0.0,0.0,-8350.330311835009,1673,-4.991231507372988,-6922.628059020127,665.0,-10.409967006045303,-17067.623102052326,-1066.7264438782704,16.0,202,1066.73,POINT (504.51046378057964 1477.886760892753),699.0,416,POINT (507.31810222892034 1381.6774426214972),493.0,665.0,712,13867.0,2023-05-25 00:00:00+00:00
83,2,0,53,HighSchoolOrCollege,C,0.027148207,2,70269.91040277154,1616,84603.44531493446,644,0.0,0.0,-4423.593441758877,927,-4.771945460365563,-484.60569727902106,29.0,-16.710541285483483,-9425.335773125025,-589.0834858203141,16.0,910,589.08,POINT (-127.26644726325719 3412.3933194691285),563.0,1736,POINT (-3588.8792873039974 6178.752204471673),521.0,29.0,462,3481.0,2023-05-25 00:00:00+00:00
84,2,0,33,HighSchoolOrCollege,J,0.455102277,2,41918.68194956603,2432,64813.4375829076,645,0.0,0.0,-6441.148396488676,1351,-4.767689412648909,-5012.106546660232,420.0,-11.933587015857695,-11441.500690192659,-715.0937931370412,16.0,298,715.09,POINT (-1950.1123675186413 2081.396323862277),697.0,393,POINT (903.9691099852218 4220.741537877808),592.0,420.0,730,5838.0,2023-05-25 00:00:00+00:00
85,2,0,45,HighSchoolOrCollege,A,0.354510651,2,38846.19193107177,2524,64111.67663385436,646,0.0,0.0,-5780.714427739225,1224,-4.722805905015707,-8043.269584850704,638.0,-12.60700561888825,-11441.500690192659,-715.0937931370412,16.0,349,715.09,POINT (-1354.973768504102 1981.2146090058627),266.0,409,POINT (1207.490101417887 4007.885706041321),225.0,638.0,680,4681.0,2023-05-25 00:00:00+00:00
86,2,0,31,HighSchoolOrCollege,C,0.399201318,2,42307.7334268907,2383,63081.42514195539,645,0.0,0.0,-6209.825241561759,1336,-4.648072785600119,-3108.1520544623772,386.0,-8.052207394980252,-11455.714419040554,-715.9821511900346,16.0,288,715.98,POINT (-1628.8496403161969 797.2604866084483),195.0,441,POINT (-81.95690431663532 1423.077479497391),241.0,386.0,669,7286.0,2023-05-25 00:00:00+00:00
87,2,0,58,HighSchoolOrCollege,A,0.725176476,2,8539.102271545295,2540,33349.296465521336,643,0.0,0.0,-6301.694561258542,1326,-4.752409171386533,-8446.72639581233,555.0,-15.219326839301495,-10061.773236905172,-628.8608273065732,16.0,905,628.86,POINT (353.46630938349324 5036.394910300052),962.0,381,POINT (877.2786575380362 1358.5441805909259),279.0,555.0,677,11605.0,2023-05-25 00:00:00+00:00
88,2,0,20,HighSchoolOrCollege,A,0.746921002,2,4853.004866780928,2760,28527.778493359885,645,0.0,0.0,-7262.838307934608,1633,-4.44754336064581,-6774.453724259277,466.0,-14.537454343904027,-9637.481594385074,-602.3425996490671,16.0,1163,602.34,POINT (4.502697650541232 5359.332759482619),713.0,402,POINT (1004.1152674725888 4462.540163068401),717.0,466.0,836,13118.0,2023-05-25 00:00:00+00:00
89,2,0,54,HighSchoolOrCollege,J,0.169054036,2,64462.571844184975,1890,83266.93603383917,646,0.0,0.0,-4315.766115186436,926,-4.660654552037188,-5039.500831087585,302.0,-16.687088844660877,-9449.097243380174,-590.5685777112609,16.0,577,590.57,POINT (-1226.993143660362 3218.864741533599),600.0,1290,POINT (-625.2259566520925 4283.435087651933),755.0,302.0,460,5547.0,2023-05-25 00:00:00+00:00
90,2,0,20,HighSchoolOrCollege,E,0.139818869,2,64493.704891144924,1579,81819.98799793371,324,0.0,0.0,-3740.5958098643378,900,-4.156217566515931,-4136.590053544277,339.0,-12.202330541428546,-9449.097243380174,-590.5685777112609,16.0,771,590.57,POINT (-1136.94740500444 3205.4960456386566),600.0,877,POINT (-1784.078473278472 4571.813634096875),670.0,339.0,313,7502.0,2023-05-25 00:00:00+00:00
91,2,0,41,HighSchoolOrCollege,E,0.733204092,2,5289.5154565313605,2514,28159.73470980566,645,0.0,0.0,-6355.966839771332,1350,-4.708123585015802,-6785.851181435016,503.0,-13.490757815974186,-9728.401232067952,-608.025077004247,16.0,1050,608.03,POINT (-100.94272074299435 5328.444832535462),10.0,399,POINT (1626.36173317109 4226.189405838731),180.0,503.0,632,14213.0,2023-05-25 00:00:00+00:00
92,2,0,43,HighSchoolOrCollege,J,0.467868166,2,40686.63413784742,1959,61822.960454147564,645,0.0,0.0,-4044.5668798236566,921,-4.391494983521886,-5562.472295975458,377.0,-14.754568424338085,-11529.287140501041,-720.5804462813151,16.0,106,720.58,POINT (2015.6012258387632 4877.664215132254),819.0,384,POINT (880.1644882398598 4339.7016557216575),527.0,377.0,446,9905.0,2023-05-25 00:00:00+00:00
93,2,0,48,HighSchoolOrCollege,B,0.580101654,2,37219.689816135025,2455,59434.6068388821,643,0.0,0.0,-5832.389089773015,1340,-4.3525291714723995,-4853.24079247302,456.0,-10.643071913318025,-11529.287140501041,-720.5804462813151,16.0,187,720.58,POINT (1792.288740518518 3445.633257478743),988.0,439,POINT (585.2216880077107 3622.7180435904966),395.0,456.0,688,10583.0,2023-05-25 00:00:00+00:00
94,2,0,23,Bachelors,C,0.413830119,3,84748.67154381095,2340,105627.69331218112,645,0.0,0.0,-5915.105110992615,1357,-4.358957340451448,-3434.629516876514,322.0,-10.66655129464756,-11529.287140501041,-720.5804462813151,16.0,367,720.58,POINT (2035.1726279289167 4888.173729217788),819.0,385,POINT (231.13884534051988 1095.6471792268785),782.0,322.0,661,9957.0,2023-05-25 00:00:00+00:00
95,2,0,47,Low,H,0.451218504,1,34176.89981261034,2086,56509.85962713126,645,0.0,0.0,-4372.802985078529,917,-4.768596494087817,-6372.345388735762,508.0,-12.543986985700318,-11587.811440706631,-724.2382150441645,16.0,121,724.24,POINT (-1423.5831222046177 1973.3137542599502),117.0,413,POINT (917.1190165763343 2102.895037900609),354.0,508.0,457,8294.0,2023-05-25 00:00:00+00:00
96,2,0,23,HighSchoolOrCollege,B,0.504845427,2,36546.82508333146,2391,59354.64310005072,646,0.0,0.0,-5896.408543110754,1296,-4.549697949931137,-5323.598032901878,433.0,-12.294683678757224,-11587.811440706631,-724.2382150441645,16.0,122,724.24,POINT (-1436.7396484852209 1991.45221093596),117.0,385,POINT (231.13884534051988 1095.6471792268785),782.0,433.0,675,9239.0,2023-05-25 00:00:00+00:00
97,2,0,56,Graduate,J,0.679506778,4,53822.564820803374,2876,84740.21332628278,645,0.0,0.0,-7395.414378930767,1666,-4.439024237053282,-7289.440415357578,549.0,-13.277669244731472,-16232.793711191072,-1014.549606949442,16.0,2,1014.55,POINT (-185.9292838076562 1520.3270983045118),752.0,441,POINT (-81.95690431663532 1423.077479497391),241.0,549.0,830,8304.0,2023-05-25 00:00:00+00:00
98,2,0,55,HighSchoolOrCollege,B,0.366630644,2,37453.98383133325,2293,58709.02434158835,645,0.0,0.0,-6457.843243069562,1350,-4.783587587458935,-3209.38582647891,282.0,-11.380800803116703,-11587.811440706631,-724.2382150441645,16.0,229,724.24,POINT (-1423.5831222046177 1973.3137542599502),117.0,381,POINT (877.2786575380362 1358.5441805909259),279.0,282.0,603,7642.0,2023-05-25 00:00:00+00:00
99,2,0,31,Bachelors,H,0.39686665,3,76391.1882018621,2359,98597.13385897638,646,0.0,0.0,-6339.4046025496,1326,-4.780848116553243,-4248.498698412214,371.0,-11.451478971461494,-11618.042356152464,-726.127647259529,16.0,93,726.13,POINT (-365.12598626158865 1859.8642843940092),1027.0,432,POINT (991.3270590871906 4100.917174659022),142.0,371.0,700,7550.0,2023-05-25 00:00:00+00:00
100,2,0,29,Low,F,0.142686163,1,37341.81066963256,1980,57407.85008346399,645,0.0,0.0,-4555.357790899768,918,-4.962263388779704,-5952.754711519105,401.0,-14.844774841693528,-9557.926911412555,-597.3704319632847,16.0,1503,597.37,POINT (-4579.0797589232825 7267.629836792702),911.0,837,POINT (-2236.8263209885145 5274.27538066303),17.0,401.0,485,3630.0,2023-05-25 00:00:00+00:00
101,2,0,38,HighSchoolOrCollege,A,0.020504586,2,67379.29971699431,1601,81011.44895163437,645,0.0,0.0,-4019.2917087941023,940,-4.275842243397981,0.0,0.0,0.0,-9612.85752584596,-600.8035953653725,16.0,1591,600.8,POINT (-4503.988170041366 4735.108702736576),994.0,841,POINT (-1771.452216635636 4386.238292917949),917.0,0.0,441,2686.0,2023-05-25 00:00:00+00:00
102,2,0,56,Bachelors,A,0.265501227,3,136349.58892367344,1993,158275.06407558863,646,0.0,0.0,-4311.334225458469,927,-4.650845982155845,-7976.6593320716465,404.0,-19.744206267504076,-9637.481594385074,-602.3425996490671,16.0,909,602.34,POINT (-565.5506282661323 5120.385828479983),137.0,1785,POINT (-4597.345294446435 4632.743040664964),129.0,404.0,462,7515.0,2023-05-25 00:00:00+00:00
103,2,0,18,Bachelors,J,0.194724115,3,133784.4961288165,1850,151652.06355957652,645,0.0,0.0,-4163.16528975069,925,-4.500719232162909,-4066.9205466242315,264.0,-15.405002070546331,-9637.481594385074,-602.3425996490671,16.0,938,602.34,POINT (-436.3311441380732 5254.480460709678),615.0,1796,POINT (-3725.261225376805 6345.551342169127),1011.0,264.0,464,6231.0,2023-05-25 00:00:00+00:00
104,2,0,47,HighSchoolOrCollege,F,0.991414933,2,10739.1365905335,2100,33285.84728165898,645,0.0,0.0,-4396.713164169258,900,-4.885236849076953,-8088.224290051045,539.0,-15.005981985252403,-10061.773236905172,-628.8608273065732,16.0,1053,628.86,POINT (345.06266211374634 5055.5261801554925),962.0,398,POINT (754.0987512384932 1394.0500627767071),692.0,539.0,448,13745.0,2023-05-25 00:00:00+00:00
105,2,0,52,HighSchoolOrCollege,J,0.851915894,2,17450.857884493344,2942,44931.70478529745,640,0.0,0.0,-8136.47436378272,1709,-4.760956327549865,-5913.045639838704,577.0,-10.247912720690994,-13431.326897182684,-839.4579310739177,16.0,154,839.46,POINT (2191.451754179263 4945.821523930677),907.0,438,POINT (2130.281249848629 4828.020411811667),972.0,578.0,697,15380.0,2023-05-25 00:00:00+00:00
106,2,0,34,Bachelors,A,0.700811306,3,52525.09701452252,1714,79522.99031916076,326,0.0,0.0,-4428.179602958775,900,-4.920199558843083,-8199.429016515878,472.0,-17.37167164516076,-14370.284685163575,-898.1427928227234,16.0,306,898.14,POINT (2066.7737105199117 4943.225138225304),840.0,438,POINT (2130.281249848629 4828.020411811667),972.0,473.0,255,14759.0,2023-05-25 00:00:00+00:00
107,2,0,26,HighSchoolOrCollege,C,0.357131296,2,37527.0226428361,2261,57971.05797337594,645,0.0,0.0,-6078.667202016939,1333,-4.56014043662186,-2747.325772370439,267.0,-10.289609634346213,-11618.042356152464,-726.127647259529,16.0,206,726.13,POINT (-322.33161360663064 1859.8642843940092),1027.0,419,POINT (660.2070252315734 3532.331326221758),511.0,267.0,678,6157.0,2023-05-25 00:00:00+00:00
108,2,0,36,HighSchoolOrCollege,C,0.098903572,2,63457.45892406767,1792,80559.65226757278,646,0.0,0.0,-4353.3436926102595,933,-4.665963228949903,-3111.3680565097684,197.0,-15.793746479745018,-9637.481594385074,-602.3425996490671,16.0,1195,602.34,POINT (-532.2489505367064 5229.883061527234),137.0,1295,POINT (-831.1509970580761 4313.035927387888),981.0,197.0,448,2418.0,2023-05-25 00:00:00+00:00
109,2,0,52,HighSchoolOrCollege,C,0.290464519,2,56257.688857128946,2174,80681.91286442245,645,0.0,0.0,-4236.621027233228,918,-4.6150555852213815,-10532.193569794066,595.0,-17.70116566351944,-9655.409410266204,-603.4630881416377,16.0,649,603.46,POINT (-2607.270681970669 3055.5973831255787),108.0,1759,POINT (-3699.8519673978653 6540.218682083818),305.0,595.0,477,3302.0,2023-05-25 00:00:00+00:00
110,2,0,26,HighSchoolOrCollege,D,0.313305546,2,57677.71108356316,2056,79182.93879082536,645,0.0,0.0,-4341.0194419338495,900,-4.823354935482055,-7508.7988550621385,495.0,-15.169290616287148,-9655.409410266204,-603.4630881416377,16.0,679,603.46,POINT (-2630.6164748890433 3064.0675917101144),108.0,1737,POINT (-4153.336133623585 5376.423146435112),1041.0,495.0,477,8934.0,2023-05-25 00:00:00+00:00
111,2,0,30,HighSchoolOrCollege,B,0.720330648,2,4943.5677360441905,1745,27871.915108446436,324,0.0,0.0,-4342.319206155192,900,-4.824799117950213,-8857.6269341791,505.0,-17.539855315206136,-9728.401232067952,-608.025077004247,16.0,1057,608.03,POINT (-2.201149572531972 3512.111273956546),62.0,391,POINT (609.8156412485578 787.4692664792319),632.0,505.0,277,17032.0,2023-05-25 00:00:00+00:00
112,2,0,23,Graduate,C,0.646977694,4,135292.51706057024,2469,157638.3417384227,644,0.0,0.0,-6458.926488569977,1344,-4.80574887542409,-4035.7273976506817,465.0,-8.678983650861682,-11851.170791631783,-740.6981744769864,16.0,26,740.7,POINT (-1664.7143233539068 2058.9072198973454),826.0,426,POINT (-904.2325319573049 1335.9506479412894),256.0,466.0,602,8529.0,2023-05-25 00:00:00+00:00
